"run_id","trt","poiss_ds","fold_chg","eff_siz","trt_middleqi","trt_upperqi","nc_middleqi","nc_upperqi"
"SC16","cmp2575",3.16,2.1,23.62,37.55,43.89,13.93,17.9
"SC7","cmp8881",3.15,2.72,18.74,25.17,30.41,6.43,9.25
"SC12","cmp4402",3.14,1.44,43.36,113.42,124.26,70.06,78.63
"SC7","cmp85",3.14,2.71,18.63,25.06,30.29,6.43,9.25
"SC18","cmp2877",3.13,3.12,16.96,21.41,26.26,4.45,6.86
"SC12","cmp3445",3.12,1.44,43.02,113.08,123.9,70.06,78.63
"SC12","cmp2386",3.12,1.44,43.05,113.11,123.94,70.06,78.63
"SC16","cmp1606",3.12,2.08,23.3,37.22,43.53,13.93,17.9
"SC12","cmp4610",3.11,1.44,42.95,113.01,123.83,70.06,78.63
"SC18","cmp5057",3.11,3.1,16.82,21.27,26.11,4.45,6.86
"SC20","cmp8066",3.11,1.59,33.94,73.56,82.33,39.61,46.12
"SC20","cmp8650",3.1,1.59,33.86,73.48,82.25,39.61,46.12
"SC12","cmp478",3.09,1.43,42.65,112.72,123.52,70.06,78.63
"SC6","cmp1420",3.09,2.3,20.66,30.56,36.31,9.9,13.31
"SC20","cmp9761",3.07,1.59,33.49,73.1,81.85,39.61,46.12
"SC7","cmp9507",3.07,2.65,18.1,24.53,29.71,6.43,9.25
"SC7","cmp9870",3.07,2.65,18.1,24.53,29.7,6.43,9.25
"SC9","cmp9619",3.07,1.84,25.97,46.36,53.37,20.39,25.13
"SC12","cmp834",3.06,1.43,42.19,112.25,123.04,70.06,78.63
"SC10","cmp7280",3.05,2.01,23.01,37.73,44.09,14.72,18.8
"SC18","cmp5911",3.05,3.03,16.37,20.82,25.62,4.45,6.86
"SC15","cmp2761",3.03,2.86,16.68,21.72,26.61,5.04,7.58
"SC20","cmp3001",3.03,1.57,33,72.61,81.33,39.61,46.12
"SC20","cmp1355",3.03,1.57,32.99,72.61,81.33,39.61,46.12
"SC20","cmp1690",3.02,1.57,32.82,72.43,81.14,39.61,46.12
"SC4","cmp5611",3.01,2.54,17.93,24.82,30.02,6.89,9.78
"SC12","cmp3510",3,1.41,41.18,111.25,121.99,70.06,78.63
"SC10","cmp1680",2.99,1.98,22.43,37.15,43.46,14.72,18.8
"SC20","cmp3686",2.99,1.56,32.41,72.02,80.71,39.61,46.12
"SC10","cmp8870",2.98,1.97,22.35,37.07,43.37,14.72,18.8
"SC9","cmp9043",2.98,1.81,25.05,45.44,52.38,20.39,25.13
"SC17","cmp425",2.97,2.14,20.28,31.33,37.15,11.05,14.62
"SC12","cmp8571",2.96,1.41,40.61,110.67,121.38,70.06,78.63
"SC18","cmp7635",2.96,2.94,15.69,20.14,24.86,4.45,6.86
"SC7","cmp9850",2.96,2.55,17.18,23.61,28.69,6.43,9.25
"SC3","cmp4537",2.95,2.62,16.75,22.68,27.67,5.93,8.65
"SC4","cmp9471",2.95,2.49,17.49,24.37,29.54,6.89,9.78
"SC10","cmp5117",2.94,1.95,22.02,36.74,43.01,14.72,18.8
"SC20","cmp5915",2.94,1.55,31.79,71.4,80.05,39.61,46.12
"SC20","cmp7527",2.93,1.55,31.75,71.36,80.01,39.61,46.12
"SC20","cmp8184",2.92,1.54,31.59,71.2,79.84,39.61,46.12
"SC6","cmp4199",2.91,2.18,19.12,29.02,34.63,9.9,13.31
"SC2","cmp1517",2.9,2.6,16.28,22.08,27,5.8,8.49
"SC20","cmp2577",2.89,1.53,31.14,70.75,79.36,39.61,46.12
"SC20","cmp2174",2.89,1.53,31.15,70.77,79.38,39.61,46.12
"SC6","cmp6011",2.89,2.17,18.94,28.84,34.43,9.9,13.31
"SC20","cmp2702",2.88,1.53,31.08,70.69,79.3,39.61,46.12
"SC20","cmp8389",2.88,1.53,31.12,70.73,79.34,39.61,46.12
"SC20","cmp9899",2.88,1.53,31.11,70.73,79.34,39.61,46.12
"SC15","cmp282",2.87,2.7,15.46,20.51,25.26,5.04,7.58
"SC12","cmp4389",2.86,1.39,39.13,109.2,119.84,70.06,78.63
"SC18","cmp228",2.86,2.83,14.98,19.43,24.07,4.45,6.86
"SC3","cmp6327",2.86,2.55,16.09,22.02,26.94,5.93,8.65
"SC17","cmp5216",2.84,2.06,19.13,30.17,35.88,11.05,14.62
"SC20","cmp4770",2.84,1.52,30.59,70.21,78.79,39.61,46.12
"SC10","cmp313",2.83,1.9,21.01,35.72,41.92,14.72,18.8
"SC7","cmp7792",2.83,2.45,16.2,22.63,27.62,6.43,9.25
"SC15","cmp7742",2.82,2.66,15.14,20.19,24.91,5.04,7.58
"SC10","cmp22",2.81,1.89,20.78,35.5,41.67,14.72,18.8
"SC4","cmp3789",2.81,2.38,16.37,23.26,28.31,6.89,9.78
"SC9","cmp3079",2.81,1.74,23.31,43.7,50.52,20.39,25.13
"SC9","cmp4444",2.8,1.74,23.26,43.65,50.46,20.39,25.13
"SC20","cmp9067",2.79,1.51,29.93,69.55,78.08,39.61,46.12
"SC7","cmp6041",2.79,2.42,15.92,22.35,27.3,6.43,9.25
"SC10","cmp72",2.78,1.87,20.49,35.21,41.35,14.72,18.8
"SC7","cmp1213",2.78,2.41,15.83,22.26,27.21,6.43,9.25
"SC12","cmp7508",2.77,1.37,37.68,107.74,118.31,70.06,78.63
"SC12","cmp8781",2.77,1.37,37.69,107.75,118.32,70.06,78.63
"SC20","cmp1444",2.77,1.5,29.65,69.26,77.78,39.61,46.12
"SC9","cmp6203",2.77,1.73,22.97,43.36,50.15,20.39,25.13
"SC18","cmp9041",2.76,2.73,14.25,18.7,23.26,4.45,6.86
"SC9","cmp3967",2.76,1.72,22.85,43.24,50.03,20.39,25.13
"SC10","cmp2785",2.75,1.86,20.24,34.96,41.09,14.72,18.8
"SC4","cmp3619",2.75,2.33,15.91,22.79,27.79,6.89,9.78
"SC15","cmp105",2.74,2.58,14.5,19.54,24.19,5.04,7.58
"SC18","cmp3591",2.72,2.68,13.94,18.39,22.91,4.45,6.86
"SC7","cmp9635",2.72,2.36,15.37,21.8,26.7,6.43,9.25
"SC18","cmp8387",2.71,2.67,13.87,18.32,22.83,4.45,6.86
"SC12","cmp7259",2.7,1.36,36.69,106.76,117.28,70.06,78.63
"SC20","cmp3371",2.7,1.49,28.87,68.49,76.96,39.61,46.12
"SC9","cmp2489",2.7,1.7,22.26,42.65,49.39,20.39,25.13
"SC20","cmp779",2.69,1.48,28.67,68.28,76.74,39.61,46.12
"SC9","cmp1719",2.69,1.69,22.17,42.56,49.29,20.39,25.13
"SC2","cmp9172",2.68,2.4,14.62,20.42,25.16,5.8,8.49
"SC20","cmp5765",2.68,1.48,28.55,68.16,76.62,39.61,46.12
"SC20","cmp899",2.68,1.48,28.6,68.22,76.68,39.61,46.12
"SC10","cmp2991",2.67,1.82,19.53,34.25,40.31,14.72,18.8
"SC20","cmp4440",2.67,1.48,28.5,68.11,76.56,39.61,46.12
"SC12","cmp2829",2.66,1.35,36.04,106.1,116.59,70.06,78.63
"SC9","cmp2626",2.66,1.68,21.83,42.21,48.92,20.39,25.13
"SC20","cmp4700",2.65,1.47,28.21,67.82,76.26,39.61,46.12
"SC12","cmp7298",2.64,1.35,35.73,105.79,116.27,70.06,78.63
"SC17","cmp7979",2.63,1.94,17.39,28.44,33.99,11.05,14.62
"SC4","cmp4776",2.63,2.23,14.96,21.84,26.74,6.89,9.78
"SC15","cmp888",2.62,2.47,13.66,18.7,23.26,5.04,7.58
"SC17","cmp2499",2.62,1.94,17.3,28.35,33.9,11.05,14.62
"SC9","cmp7373",2.62,1.66,21.45,41.84,48.52,20.39,25.13
"SC10","cmp4158",2.6,1.79,18.92,33.64,39.66,14.72,18.8
"SC18","cmp7675",2.59,2.54,13.01,17.45,21.87,4.45,6.86
"SC20","cmp713",2.59,1.46,27.53,67.15,75.54,39.61,46.12
"SC10","cmp2789",2.58,1.78,18.76,33.48,39.48,14.72,18.8
"SC10","cmp4708",2.58,1.78,18.74,33.46,39.46,14.72,18.8
"SC20","cmp867",2.58,1.45,27.32,66.93,75.32,39.61,46.12
"SC20","cmp27",2.57,1.45,27.3,66.92,75.3,39.61,46.12
"SC2","cmp2132",2.56,2.31,13.79,19.58,24.24,5.8,8.49
"SC2","cmp9093",2.56,2.31,13.81,19.6,24.26,5.8,8.49
"SC10","cmp5173",2.55,1.76,18.42,33.14,39.11,14.72,18.8
"SC10","cmp699",2.55,1.76,18.42,33.14,39.11,14.72,18.8
"SC7","cmp9609",2.55,2.22,14.09,20.52,25.29,6.43,9.25
"SC20","cmp8450",2.53,1.44,26.79,66.4,74.75,39.61,46.12
"SC12","cmp8340",2.52,1.32,34.01,104.07,114.47,70.06,78.63
"SC12","cmp7368",2.52,1.32,33.96,104.02,114.41,70.06,78.63
"SC20","cmp3892",2.52,1.44,26.7,66.31,74.66,39.61,46.12
"SC3","cmp9581",2.52,2.25,13.54,19.47,24.12,5.93,8.65
"SC12","cmp8504",2.51,1.32,33.8,103.86,114.24,70.06,78.63
"SC12","cmp3624",2.51,1.32,33.83,103.89,114.28,70.06,78.63
"SC7","cmp400",2.51,2.19,13.85,20.28,25.01,6.43,9.25
"SC9","cmp8808",2.51,1.62,20.44,40.83,47.43,20.39,25.13
"SC3","cmp3649",2.5,2.24,13.41,19.34,23.97,5.93,8.65
"SC15","cmp8191",2.49,2.35,12.79,17.83,22.29,5.04,7.58
"SC17","cmp8296",2.49,1.86,16.2,27.25,32.69,11.05,14.62
"SC20","cmp7303",2.49,1.43,26.33,65.95,74.27,39.61,46.12
"SC4","cmp5758",2.49,2.13,13.96,20.85,25.64,6.89,9.78
"SC10","cmp1199",2.48,1.73,17.79,32.51,38.43,14.72,18.8
"SC20","cmp5910",2.48,1.43,26.14,65.75,74.06,39.61,46.12
"SC6","cmp6257",2.48,1.91,15.56,25.46,30.73,9.9,13.31
"SC9","cmp3511",2.48,1.61,20.15,40.54,47.12,20.39,25.13
"SC10","cmp166",2.47,1.73,17.74,32.46,38.38,14.72,18.8
"SC12","cmp8890",2.47,1.31,33.21,103.27,113.63,70.06,78.63
"SC5","cmp7959",2.47,3.07,10.53,12.85,16.68,2.31,4.19
"SC12","cmp2428",2.46,1.31,33,103.06,113.4,70.06,78.63
"SC20","cmp7295",2.46,1.42,25.94,65.55,73.84,39.61,46.12
"SC4","cmp6530",2.46,2.11,13.73,20.62,25.39,6.89,9.78
"SC9","cmp7232",2.46,1.6,19.9,40.28,46.84,20.39,25.13
"SC3","cmp1543",2.45,2.2,13.06,18.98,23.57,5.93,8.65
"SC4","cmp5660",2.44,2.1,13.62,20.51,25.27,6.89,9.78
"SC4","cmp4357",2.43,2.08,13.5,20.38,25.13,6.89,9.78
"SC6","cmp436",2.43,1.88,15.17,25.07,30.3,9.9,13.31
"SC7","cmp3150",2.43,2.13,13.26,19.69,24.36,6.43,9.25
"SC9","cmp4845",2.43,1.59,19.65,40.04,46.58,20.39,25.13
"SC10","cmp5183",2.42,1.7,17.3,32.02,37.89,14.72,18.8
"SC12","cmp6850",2.42,1.3,32.48,102.54,112.86,70.06,78.63
"SC20","cmp1163",2.42,1.41,25.46,65.07,73.34,39.61,46.12
"SC20","cmp8206",2.42,1.41,25.43,65.04,73.31,39.61,46.12
"SC4","cmp6169",2.42,2.07,13.41,20.3,25.03,6.89,9.78
"SC12","cmp8600",2.41,1.3,32.35,102.41,112.72,70.06,78.63
"SC16","cmp606",2.41,1.72,16.89,30.82,36.58,13.93,17.9
"SC16","cmp3897",2.41,1.72,16.91,30.84,36.61,13.93,17.9
"SC20","cmp5184",2.41,1.41,25.33,64.94,73.2,39.61,46.12
"SC20","cmp200",2.41,1.41,25.32,64.93,73.19,39.61,46.12
"SC4","cmp8648",2.41,2.07,13.38,20.27,25,6.89,9.78
"SC12","cmp4943",2.4,1.3,32.15,102.22,112.52,70.06,78.63
"SC17","cmp8755",2.4,1.81,15.48,26.53,31.9,11.05,14.62
"SC20","cmp9505",2.39,1.4,25.06,64.67,72.91,39.61,46.12
"SC17","cmp63",2.38,1.8,15.32,26.37,31.72,11.05,14.62
"SC20","cmp836",2.38,1.4,24.98,64.6,72.84,39.61,46.12
"SC9","cmp3204",2.38,1.57,19.15,39.54,46.04,20.39,25.13
"SC12","cmp6422",2.37,1.29,31.67,101.73,112.01,70.06,78.63
"SC17","cmp4819",2.37,1.8,15.25,26.3,31.65,11.05,14.62
"SC9","cmp4168",2.37,1.57,19.05,39.44,45.93,20.39,25.13
"SC10","cmp2429",2.36,1.68,16.82,31.53,37.37,14.72,18.8
"SC12","cmp6372",2.36,1.29,31.57,101.63,111.9,70.06,78.63
"SC12","cmp9228",2.36,1.29,31.51,101.58,111.85,70.06,78.63
"SC20","cmp5886",2.36,1.39,24.7,64.31,72.53,39.61,46.12
"SC20","cmp737",2.36,1.39,24.69,64.31,72.53,39.61,46.12
"SC4","cmp1483",2.36,2.04,13.05,19.93,24.63,6.89,9.78
"SC4","cmp6009",2.36,2.03,13.01,19.9,24.59,6.89,9.78
"SC7","cmp1664",2.36,2.08,12.78,19.21,23.82,6.43,9.25
"SC17","cmp5951",2.35,1.79,15.12,26.17,31.51,11.05,14.62
"SC16","cmp1283",2.34,1.69,16.31,30.23,35.95,13.93,17.9
"SC18","cmp4493",2.34,2.31,11.38,15.83,20.05,4.45,6.86
"SC4","cmp4864",2.34,2.02,12.85,19.74,24.41,6.89,9.78
"SC9","cmp8374",2.34,1.56,18.73,39.12,45.59,20.39,25.13
"SC10","cmp8327",2.33,1.66,16.54,31.26,37.07,14.72,18.8
"SC12","cmp8847",2.33,1.29,31.2,101.26,111.52,70.06,78.63
"SC3","cmp3978",2.33,2.1,12.27,18.2,22.7,5.93,8.65
"SC4","cmp5550",2.33,2.01,12.8,19.69,24.36,6.89,9.78
"SC4","cmp9267",2.32,2,12.72,19.61,24.27,6.89,9.78
"SC6","cmp4527",2.32,1.82,14.32,24.22,29.37,9.9,13.31
"SC7","cmp9271",2.32,2.04,12.46,18.89,23.46,6.43,9.25
"SC9","cmp6626",2.32,1.55,18.6,38.99,45.44,20.39,25.13
"SC9","cmp4871",2.32,1.55,18.61,39,45.45,20.39,25.13
"SC9","cmp4042",2.32,1.55,18.62,39,45.46,20.39,25.13
"SC15","cmp5905",2.31,2.19,11.58,16.62,20.94,5.04,7.58
"SC20","cmp1149",2.31,1.38,24.19,63.8,71.99,39.61,46.12
"SC20","cmp451",2.31,1.38,24.2,63.81,72,39.61,46.12
"SC20","cmp2640",2.31,1.38,24.17,63.78,71.97,39.61,46.12
"SC4","cmp9708",2.31,2,12.67,19.56,24.21,6.89,9.78
"SC12","cmp5643",2.3,1.28,30.68,100.74,110.97,70.06,78.63
"SC20","cmp9408",2.3,1.38,24.07,63.68,71.86,39.61,46.12
"SC20","cmp3422",2.3,1.38,24.07,63.69,71.87,39.61,46.12
"SC20","cmp5885",2.3,1.38,23.98,63.59,71.77,39.61,46.12
"SC7","cmp5748",2.3,2.03,12.34,18.77,23.33,6.43,9.25
"SC1","cmp9900",2.29,2.43,10.41,13.94,17.92,3.53,5.73
"SC12","cmp2733",2.29,1.28,30.53,100.59,110.81,70.06,78.63
"SC12","cmp9694",2.29,1.28,30.59,100.65,110.88,70.06,78.63
"SC17","cmp851",2.29,1.76,14.66,25.71,31,11.05,14.62
"SC20","cmp5666",2.29,1.38,23.86,63.48,71.65,39.61,46.12
"SC20","cmp7750",2.29,1.38,23.97,63.58,71.76,39.61,46.12
"SC4","cmp8531",2.29,1.98,12.5,19.39,24.02,6.89,9.78
"SC12","cmp554",2.28,1.28,30.45,100.51,110.73,70.06,78.63
"SC20","cmp198",2.28,1.37,23.76,63.38,71.54,39.61,46.12
"SC4","cmp8020",2.27,1.97,12.36,19.25,23.87,6.89,9.78
"SC4","cmp4962",2.27,1.97,12.39,19.28,23.9,6.89,9.78
"SC2","cmp3896",2.26,2.06,11.69,17.49,21.91,5.8,8.49
"SC20","cmp1890",2.26,1.37,23.59,63.2,71.35,39.61,46.12
"SC7","cmp3396",2.26,2,12.04,18.47,23,6.43,9.25
"SC12","cmp8208",2.25,1.27,30.01,100.07,110.27,70.06,78.63
"SC20","cmp6310",2.25,1.37,23.48,63.09,71.23,39.61,46.12
"SC20","cmp1861",2.25,1.37,23.46,63.08,71.22,39.61,46.12
"SC17","cmp7341",2.24,1.73,14.2,25.25,30.5,11.05,14.62
"SC17","cmp8898",2.24,1.73,14.21,25.26,30.5,11.05,14.62
"SC9","cmp2204",2.24,1.52,17.8,38.18,44.58,20.39,25.13
"SC9","cmp2925",2.24,1.52,17.86,38.25,44.64,20.39,25.13
"SC17","cmp1237",2.23,1.72,14.16,25.21,30.45,11.05,14.62
"SC2","cmp4383",2.23,2.04,11.49,17.28,21.68,5.8,8.49
"SC4","cmp7785",2.23,1.94,12.11,18.99,23.58,6.89,9.78
"SC7","cmp1288",2.23,1.98,11.83,18.26,22.77,6.43,9.25
"SC18","cmp2796",2.22,2.2,10.63,15.07,19.2,4.45,6.86
"SC2","cmp2233",2.22,2.03,11.43,17.22,21.61,5.8,8.49
"SC20","cmp1391",2.22,1.36,23.06,62.67,70.79,39.61,46.12
"SC17","cmp3267",2.21,1.72,14.03,25.08,30.31,11.05,14.62
"SC17","cmp3508",2.21,1.72,14.04,25.08,30.31,11.05,14.62
"SC20","cmp2048",2.21,1.36,23.01,62.62,70.73,39.61,46.12
"SC3","cmp9480",2.21,2.01,11.46,17.39,21.8,5.93,8.65
"SC6","cmp6758",2.21,1.76,13.47,23.37,28.43,9.9,13.31
"SC9","cmp6241",2.21,1.51,17.58,37.97,44.34,20.39,25.13
"SC9","cmp4603",2.21,1.51,17.54,37.93,44.3,20.39,25.13
"SC9","cmp1688",2.21,1.51,17.55,37.94,44.31,20.39,25.13
"SC9","cmp2085",2.21,1.51,17.59,37.98,44.35,20.39,25.13
"SC10","cmp2538",2.2,1.6,15.42,30.14,35.85,14.72,18.8
"SC12","cmp1794",2.2,1.26,29.23,99.29,109.45,70.06,78.63
"SC17","cmp6491",2.2,1.71,13.91,24.95,30.17,11.05,14.62
"SC18","cmp5701",2.2,2.18,10.49,14.93,19.04,4.45,6.86
"SC2","cmp1489",2.2,2.01,11.27,17.07,21.43,5.8,8.49
"SC20","cmp8733",2.2,1.35,22.84,62.45,70.56,39.61,46.12
"SC5","cmp7738",2.2,2.69,8.96,11.28,14.89,2.31,4.19
"SC5","cmp6457",2.2,2.68,8.93,11.24,14.85,2.31,4.19
"SC6","cmp6957",2.2,1.75,13.43,23.34,28.39,9.9,13.31
"SC7","cmp4195",2.2,1.95,11.63,18.07,22.55,6.43,9.25
"SC17","cmp5213",2.19,1.7,13.83,24.88,30.09,11.05,14.62
"SC18","cmp4974",2.19,2.16,10.4,14.85,18.94,4.45,6.86
"SC20","cmp1472",2.19,1.35,22.77,62.38,70.48,39.61,46.12
"SC7","cmp8446",2.19,1.95,11.61,18.04,22.52,6.43,9.25
"SC7","cmp7872",2.19,1.95,11.6,18.03,22.51,6.43,9.25
"SC9","cmp2084",2.19,1.5,17.38,37.77,44.13,20.39,25.13
"SC12","cmp90",2.18,1.26,29.02,99.08,109.23,70.06,78.63
"SC20","cmp7841",2.18,1.35,22.66,62.27,70.36,39.61,46.12
"SC20","cmp5412",2.18,1.35,22.67,62.28,70.38,39.61,46.12
"SC9","cmp1013",2.18,1.5,17.3,37.69,44.04,20.39,25.13
"SC18","cmp5055",2.17,2.15,10.29,14.74,18.82,4.45,6.86
"SC3","cmp7769",2.17,1.98,11.17,17.1,21.47,5.93,8.65
"SC7","cmp7201",2.17,1.93,11.45,17.88,22.34,6.43,9.25
"SC7","cmp1418",2.17,1.93,11.42,17.85,22.31,6.43,9.25
"SC12","cmp4951",2.16,1.26,28.67,98.73,108.86,70.06,78.63
"SC17","cmp8436",2.16,1.69,13.62,24.67,29.86,11.05,14.62
"SC2","cmp1162",2.16,1.98,11.02,16.82,21.16,5.8,8.49
"SC20","cmp6170",2.16,1.35,22.45,62.07,70.15,39.61,46.12
"SC20","cmp6026",2.16,1.34,22.38,61.99,70.07,39.61,46.12
"SC3","cmp2601",2.16,1.97,11.08,17.01,21.37,5.93,8.65
"SC6","cmp8774",2.16,1.73,13.1,23,28.02,9.9,13.31
"SC7","cmp454",2.16,1.93,11.4,17.83,22.29,6.43,9.25
"SC12","cmp1118",2.15,1.25,28.55,98.61,108.74,70.06,78.63
"SC20","cmp3360",2.15,1.34,22.25,61.86,69.93,39.61,46.12
"SC3","cmp5331",2.15,1.96,11.03,16.96,21.31,5.93,8.65
"SC4","cmp3752",2.15,1.89,11.57,18.46,22.99,6.89,9.78
"SC7","cmp338",2.15,1.92,11.3,17.73,22.18,6.43,9.25
"SC10","cmp1731",2.14,1.58,14.9,29.62,35.28,14.72,18.8
"SC10","cmp79",2.14,1.58,14.9,29.62,35.28,14.72,18.8
"SC12","cmp9426",2.14,1.25,28.32,98.38,108.49,70.06,78.63
"SC17","cmp1232",2.14,1.68,13.45,24.5,29.68,11.05,14.62
"SC20","cmp2932",2.14,1.34,22.19,61.8,69.86,39.61,46.12
"SC5","cmp1057",2.14,2.61,8.6,10.92,14.47,2.31,4.19
"SC7","cmp1639",2.14,1.91,11.25,17.68,22.12,6.43,9.25
"SC9","cmp2190",2.14,1.49,16.95,37.34,43.66,20.39,25.13
"SC9","cmp3530",2.14,1.48,16.92,37.31,43.63,20.39,25.13
"SC12","cmp6552",2.13,1.25,28.18,98.24,108.35,70.06,78.63
"SC16","cmp7284",2.13,1.59,14.52,28.45,34,13.93,17.9
"SC17","cmp523",2.13,1.67,13.42,24.47,29.64,11.05,14.62
"SC20","cmp6764",2.13,1.34,22.07,61.69,69.74,39.61,46.12
"SC20","cmp2384",2.13,1.34,22.05,61.66,69.72,39.61,46.12
"SC7","cmp1208",2.13,1.91,11.21,17.64,22.07,6.43,9.25
"SC9","cmp4615",2.13,1.48,16.85,37.24,43.56,20.39,25.13
"SC12","cmp6985",2.12,1.25,28.06,98.13,108.23,70.06,78.63
"SC20","cmp253",2.12,1.33,21.93,61.54,69.59,39.61,46.12
"SC18","cmp2929",2.11,2.09,9.91,14.36,18.39,4.45,6.86
